Cleaning,Tokenizing,Normalization,Stopword_Removal,Stemming,Sentimen
mas menteri pendidikan tolong sekolah segera di buka kembali jangan ada dilarang sudah banyak anakanak kita yang belajar dugem bukan malah belajar daring,"['mas', 'menteri', 'pendidikan', 'tolong', 'sekolah', 'segera', 'di', 'buka', 'kembali', 'jangan', 'ada', 'dilarang', 'sudah', 'banyak', 'anakanak', 'kita', 'yang', 'belajar', 'dugem', 'bukan', 'malah', 'belajar', 'daring']","['mas', 'menteri', 'pendidikan', 'tolong', 'sekolah', 'segera', 'di', 'buka', 'kembali', 'jangan', 'ada', 'dilarang', 'sudah', 'banyak', 'anak anak', 'kita', 'yang', 'belajar', 'dunia gemerlap', 'bukan', 'bahkan', 'belajar', 'daring']","['mas', 'menteri', 'pendidikan', 'tolong', 'buka', 'dilarang', 'anak anak', 'dunia gemerlap']","['mas', 'menteri', 'didik', 'tolong', 'buka', 'larang', 'anak anak', 'dunia gemerlap']",1
belajar daring gue wkwkwk hehe,"['belajar', 'daring', 'gue', 'wkwkwk', 'hehe']","['belajar', 'daring', 'saya', 'tertawa', 'tertawa']","['tertawa', 'tertawa']","['tertawa', 'tertawa']",1
fokusin sekolah pahamin betul materi yg diajarin kalo abis daring trus ga paham tonton video materi di zenyt yakin nder kalo lu paham sama pelajaran sekolah insyallah materi sbm juga paham,"['fokusin', 'sekolah', 'pahamin', 'betul', 'materi', 'yg', 'diajarin', 'kalo', 'abis', 'daring', 'trus', 'ga', 'paham', 'tonton', 'video', 'materi', 'di', 'zenyt', 'yakin', 'nder', 'kalo', 'lu', 'paham', 'sama', 'pelajaran', 'sekolah', 'insyallah', 'materi', 'sbm', 'juga', 'paham']","['fokusin', 'sekolah', 'pahamin', 'betul', 'materi', 'yang', 'diajarin', 'kalau', 'habis', 'daring', 'terus', 'tidak', 'paham', 'tonton', 'video', 'materi', 'di', 'zenyt', 'yakin', 'pengirim', 'kalau', 'kamu', 'paham', 'sama', 'pelajaran', 'sekolah', 'insyallah', 'materi', 'sbm', 'juga', 'paham']","['fokusin', 'pahamin', 'materi', 'diajarin', 'habis', 'paham', 'tonton', 'video', 'materi', 'zenyt', 'pengirim', 'paham', 'pelajaran', 'insyallah', 'materi', 'sbm', 'paham']","['fokusin', 'pahamin', 'materi', 'diajarin', 'habis', 'paham', 'tonton', 'video', 'materi', 'zenyt', 'kirim', 'paham', 'ajar', 'insyallah', 'materi', 'sbm', 'paham']",1
tp sekolah jg percuma materi gaada yg masuk grgr daring wkwkwk,"['tp', 'sekolah', 'jg', 'percuma', 'materi', 'gaada', 'yg', 'masuk', 'grgr', 'daring', 'wkwkwk']","['tapi', 'sekolah', 'juga', 'percuma', 'materi', 'tidak ada uang', 'yang', 'masuk', 'gara gara', 'daring', 'tertawa']","['materi', 'tidak ada uang', 'masuk', 'gara gara', 'tertawa']","['materi', 'tidak ada uang', 'masuk', 'gara gara', 'tertawa']",-1
korban sekolah daring,"['korban', 'sekolah', 'daring']","['korban', 'sekolah', 'daring']",['korban'],['korban'],-1
mulai ngoshiin feni wae dah,"['mulai', 'ngoshiin', 'feni', 'wae', 'dah']","['mulai', 'ngoshiin', 'feni', 'aja', 'deh']","['ngoshiin', 'feni', 'aja', 'deh']","['ngoshiin', 'feni', 'aja', 'deh']",-1
setahun belajar daring sekali berangkat langsung ujian sama kaya ldr sama doi sekali ketemu dikasih undangan nikahan doi sama yang lain sakitnya gak ketulungan,"['setahun', 'belajar', 'daring', 'sekali', 'berangkat', 'langsung', 'ujian', 'sama', 'kaya', 'ldr', 'sama', 'doi', 'sekali', 'ketemu', 'dikasih', 'undangan', 'nikahan', 'doi', 'sama', 'yang', 'lain', 'sakitnya', 'gak', 'ketulungan']","['setahun', 'belajar', 'daring', 'sekali', 'berangkat', 'langsung', 'ujian', 'sama', 'kaya', 'ldr', 'sama', 'dia', 'sekali', 'ketemu', 'dikasih', 'undangan', 'nikahan', 'dia', 'sama', 'yang', 'lain', 'sakitnya', 'tidak', 'ketulungan']","['setahun', 'berangkat', 'langsung', 'ujian', 'kaya', 'ldr', 'ketemu', 'dikasih', 'undangan', 'nikahan', 'sakitnya', 'ketulungan']","['tahun', 'berangkat', 'langsung', 'uji', 'kaya', 'ldr', 'ketemu', 'kasih', 'undang', 'nikah', 'sakit', 'ketulungan']",-1
ini adalah akun asli ibu dari anak perempuan yg setiap hari ngarep kena colek pickaw jadi dapat hadiah hape samsung biar kk gak rebutan saat belajar daring he,"['ini', 'adalah', 'akun', 'asli', 'ibu', 'dari', 'anak', 'perempuan', 'yg', 'setiap', 'hari', 'ngarep', 'kena', 'colek', 'pickaw', 'jadi', 'dapat', 'hadiah', 'hape', 'samsung', 'biar', 'kk', 'gak', 'rebutan', 'saat', 'belajar', 'daring', 'he']","['ini', 'adalah', 'akun', 'asli', 'ibu', 'dari', 'anak', 'perempuan', 'yang', 'setiap', 'hari', 'ngarep', 'terkena', 'colek', 'pickaw', 'jadi', 'dapat', 'hadiah', 'handphone', 'samsung', 'biar', 'kakak', 'tidak', 'rebutan', 'saat', 'belajar', 'daring', 'he']","['akun', 'asli', 'anak', 'perempuan', 'ngarep', 'terkena', 'colek', 'pickaw', 'hadiah', 'handphone', 'samsung', 'biar', 'kakak', 'rebutan', 'he']","['akun', 'asli', 'anak', 'perempuan', 'ngarep', 'kena', 'colek', 'pickaw', 'hadiah', 'handphone', 'samsung', 'biar', 'kakak', 'rebut', 'he']",1
maksudnya kebanyakan pake twitter sih kalo wa ya pokoknya dah jarang bgt buka kecuali pas daring ato ga buat liat info sekolah biasanya jg mama telpon gt,"['maksudnya', 'kebanyakan', 'pake', 'twitter', 'sih', 'kalo', 'wa', 'ya', 'pokoknya', 'dah', 'jarang', 'bgt', 'buka', 'kecuali', 'pas', 'daring', 'ato', 'ga', 'buat', 'liat', 'info', 'sekolah', 'biasanya', 'jg', 'mama', 'telpon', 'gt']","['maksudnya', 'kebanyakan', 'pakai', 'twitter', 'sih', 'kalau', 'whatsapp', 'iya', 'pokoknya', 'deh', 'jarang', 'sekali', 'buka', 'kecuali', 'pas', 'daring', 'atau', 'tidak', 'buat', 'lihat', 'informasi', 'sekolah', 'biasanya', 'juga', 'ibu', 'telpon', 'begitu']","['maksudnya', 'kebanyakan', 'pakai', 'twitter', 'sih', 'whatsapp', 'pokoknya', 'deh', 'jarang', 'buka', 'kecuali', 'pas', 'lihat', 'informasi', 'telpon']","['maksud', 'banyak', 'pakai', 'twitter', 'sih', 'whatsapp', 'pokok', 'deh', 'jarang', 'buka', 'kecuali', 'pas', 'lihat', 'informasi', 'telpon']",1
liat kaka tingkat pada wisuda jadi terharu pengen cepetan wisuda juga bosen banget kuliah daring terus hmm,"['liat', 'kaka', 'tingkat', 'pada', 'wisuda', 'jadi', 'terharu', 'pengen', 'cepetan', 'wisuda', 'juga', 'bosen', 'banget', 'kuliah', 'daring', 'terus', 'hmm']","['lihat', 'kakak', 'tingkat', 'pada', 'wisuda', 'jadi', 'terharu', 'ingin', 'cepetan', 'wisuda', 'juga', 'bosan', 'sekali', 'kuliah', 'daring', 'terus', 'hmm']","['lihat', 'kakak', 'tingkat', 'wisuda', 'terharu', 'cepetan', 'wisuda', 'bosan', 'hmm']","['lihat', 'kakak', 'tingkat', 'wisuda', 'haru', 'cepetan', 'wisuda', 'bosan', 'hmm']",-1
semoga juli masuk sekolah cape banget anjir daring,"['semoga', 'juli', 'masuk', 'sekolah', 'cape', 'banget', 'anjir', 'daring']","['semoga', 'juli', 'masuk', 'sekolah', 'capek', 'sekali', 'persetan', 'daring']","['semoga', 'juli', 'masuk', 'capek', 'persetan']","['moga', 'juli', 'masuk', 'capek', 'persetan']",-1
bismillah semoga menang biar bisa dipake buat kuliah daring,"['bismillah', 'semoga', 'menang', 'biar', 'bisa', 'dipake', 'buat', 'kuliah', 'daring']","['bismillah', 'semoga', 'menang', 'biar', 'bisa', 'dipake', 'buat', 'kuliah', 'daring']","['bismillah', 'semoga', 'menang', 'biar', 'dipake']","['bismillah', 'moga', 'menang', 'biar', 'dipake']",1
semangat sekali dia ke sekolah meski hanya jumpa ama temannya aja di sekolah hehe sekalian mau setoran hafalan surah dan kumpulin tugas daring sekalian ayah brgkt kerja yak nanti jam ayah jemput bismillah paringi lancar dan pinter anak saya ya robb aamiin,"['semangat', 'sekali', 'dia', 'ke', 'sekolah', 'meski', 'hanya', 'jumpa', 'ama', 'temannya', 'aja', 'di', 'sekolah', 'hehe', 'sekalian', 'mau', 'setoran', 'hafalan', 'surah', 'dan', 'kumpulin', 'tugas', 'daring', 'sekalian', 'ayah', 'brgkt', 'kerja', 'yak', 'nanti', 'jam', 'ayah', 'jemput', 'bismillah', 'paringi', 'lancar', 'dan', 'pinter', 'anak', 'saya', 'ya', 'robb', 'aamiin']","['semangat', 'sekali', 'dia', 'ke', 'sekolah', 'meski', 'hanya', 'jumpa', 'sama', 'temannya', 'saja', 'di', 'sekolah', 'tertawa', 'sekalian', 'mau', 'setoran', 'hafalan', 'surah', 'dan', 'kumpulin', 'tugas', 'daring', 'sekalian', 'ayah', 'berangkat', 'kerja', 'yak', 'nanti', 'jam', 'ayah', 'jemput', 'bismillah', 'paringi', 'lancar', 'dan', 'pinter', 'anak', 'saya', 'iya', 'robb', 'amin']","['semangat', 'jumpa', 'temannya', 'tertawa', 'setoran', 'hafalan', 'surah', 'kumpulin', 'tugas', 'ayah', 'berangkat', 'kerja', 'yak', 'jam', 'ayah', 'jemput', 'bismillah', 'paringi', 'lancar', 'pinter', 'anak', 'robb', 'amin']","['semangat', 'jumpa', 'teman', 'tertawa', 'setor', 'hafal', 'surah', 'kumpulin', 'tugas', 'ayah', 'berangkat', 'kerja', 'yak', 'jam', 'ayah', 'jemput', 'bismillah', 'paring', 'lancar', 'pinter', 'anak', 'robb', 'amin']",1
haloo selamat membaca pencegahan cyberbullying saat sekolah daring pdf slide saya tadi bisa didownload di slideshare ada definisi referensi statistik cases model dutch way untuk anti bullying pent,"['haloo', 'selamat', 'membaca', 'pencegahan', 'cyberbullying', 'saat', 'sekolah', 'daring', 'pdf', 'slide', 'saya', 'tadi', 'bisa', 'didownload', 'di', 'slideshare', 'ada', 'definisi', 'referensi', 'statistik', 'cases', 'model', 'dutch', 'way', 'untuk', 'anti', 'bullying', 'pent']","['haloo', 'selamat', 'membaca', 'pencegahan', 'cyberbullying', 'saat', 'sekolah', 'daring', 'pdf', 'slide', 'saya', 'tadi', 'bisa', 'didownload', 'di', 'slideshare', 'ada', 'definisi', 'referensi', 'statistik', 'cases', 'model', 'dutch', 'way', 'untuk', 'anti', 'bullying', 'pent']","['haloo', 'selamat', 'membaca', 'pencegahan', 'cyberbullying', 'pdf', 'slide', 'didownload', 'slideshare', 'definisi', 'referensi', 'statistik', 'cases', 'model', 'dutch', 'way', 'anti', 'bullying', 'pent']","['haloo', 'selamat', 'baca', 'cegah', 'cyberbullying', 'pdf', 'slide', 'didownload', 'slideshare', 'definisi', 'referensi', 'statistik', 'cases', 'model', 'dutch', 'way', 'anti', 'bullying', 'pent']",-1
u too lt ptm tuh pertemuan tatap muka jadi aku ke sekolah bukan daring,"['u', 'too', 'lt', 'ptm', 'tuh', 'pertemuan', 'tatap', 'muka', 'jadi', 'aku', 'ke', 'sekolah', 'bukan', 'daring']","['kamu', 'too', 'lt', 'ptm', 'itu', 'pertemuan', 'tatap', 'muka', 'jadi', 'aku', 'ke', 'sekolah', 'bukan', 'daring']","['too', 'lt', 'ptm', 'pertemuan', 'tatap', 'muka']","['too', 'lt', 'ptm', 'temu', 'tatap', 'muka']",1
kalo males sekolah daring mending bolos aja kek gue,"['kalo', 'males', 'sekolah', 'daring', 'mending', 'bolos', 'aja', 'kek', 'gue']","['kalau', 'malas', 'sekolah', 'daring', 'lebih baik', 'bolos', 'saja', 'seperti', 'saya']","['malas', 'lebih baik', 'bolos']","['malas', 'lebih baik', 'bolos']",1
iya bang bener karna ga bisa bantu dalam hal materi jadi ya bantu yg ada aja huhu smg hpnya dia bisa dibenerin lagi kasian sekolah daring ke hambat klo gada hp,"['iya', 'bang', 'bener', 'karna', 'ga', 'bisa', 'bantu', 'dalam', 'hal', 'materi', 'jadi', 'ya', 'bantu', 'yg', 'ada', 'aja', 'huhu', 'smg', 'hpnya', 'dia', 'bisa', 'dibenerin', 'lagi', 'kasian', 'sekolah', 'daring', 'ke', 'hambat', 'klo', 'gada', 'hp']","['iya', 'bang', 'benar', 'karena', 'tidak', 'bisa', 'bantu', 'dalam', 'hal', 'materi', 'jadi', 'iya', 'bantu', 'yang', 'ada', 'saja', 'huhu', 'semoga', 'hpnya', 'dia', 'bisa', 'dibenerin', 'lagi', 'kasihan', 'sekolah', 'daring', 'ke', 'hambat', 'kalau', 'tidak ada', 'hp']","['bang', 'bantu', 'materi', 'bantu', 'huhu', 'semoga', 'hpnya', 'dibenerin', 'kasihan', 'hambat', 'tidak ada', 'hp']","['bang', 'bantu', 'materi', 'bantu', 'huhu', 'moga', 'hpnya', 'dibenerin', 'kasihan', 'hambat', 'tidak ada', 'hp']",-1
aplikasi belajar daring pahamify berkomitmen untuk mendampingi dan memfasilitasi siswasiswi indonesia dalam mencapai potensi terbaik,"['aplikasi', 'belajar', 'daring', 'pahamify', 'berkomitmen', 'untuk', 'mendampingi', 'dan', 'memfasilitasi', 'siswasiswi', 'indonesia', 'dalam', 'mencapai', 'potensi', 'terbaik']","['aplikasi', 'belajar', 'daring', 'pahamify', 'berkomitmen', 'untuk', 'mendampingi', 'dan', 'memfasilitasi', 'siswa siswi', 'indonesia', 'dalam', 'mencapai', 'potensi', 'terbaik']","['aplikasi', 'pahamify', 'berkomitmen', 'mendampingi', 'memfasilitasi', 'siswa siswi', 'indonesia', 'mencapai', 'potensi', 'terbaik']","['aplikasi', 'pahamify', 'komitmen', 'damping', 'fasilitas', 'siswa siswi', 'indonesia', 'capai', 'potensi', 'baik']",1
belajar daring tak hanya sekadar persoalan signal dan kuota tetapi kini justru menambah penderitaan siswa guru harus kreatif dan inovatif dalam mensiati pembelajaran apa yang harus dilakukan seorang guru kreatif dan inovatif,"['belajar', 'daring', 'tak', 'hanya', 'sekadar', 'persoalan', 'signal', 'dan', 'kuota', 'tetapi', 'kini', 'justru', 'menambah', 'penderitaan', 'siswa', 'guru', 'harus', 'kreatif', 'dan', 'inovatif', 'dalam', 'mensiati', 'pembelajaran', 'apa', 'yang', 'harus', 'dilakukan', 'seorang', 'guru', 'kreatif', 'dan', 'inovatif']","['belajar', 'daring', 'tidak', 'hanya', 'sekadar', 'persoalan', 'signal', 'dan', 'kuota', 'tetapi', 'kini', 'justru', 'menambah', 'penderitaan', 'siswa', 'guru', 'harus', 'kreatif', 'dan', 'inovatif', 'dalam', 'mensiati', 'pembelajaran', 'apa', 'yang', 'harus', 'dilakukan', 'seorang', 'guru', 'kreatif', 'dan', 'inovatif']","['signal', 'kuota', 'menambah', 'penderitaan', 'siswa', 'guru', 'kreatif', 'inovatif', 'mensiati', 'pembelajaran', 'guru', 'kreatif', 'inovatif']","['signal', 'kuota', 'tambah', 'derita', 'siswa', 'guru', 'kreatif', 'inovatif', 'siat', 'ajar', 'guru', 'kreatif', 'inovatif']",1
ada aku biasa belajar kali sehari jam pertama itu jamnya daring jam kedua itu di jam mlm,"['ada', 'aku', 'biasa', 'belajar', 'kali', 'sehari', 'jam', 'pertama', 'itu', 'jamnya', 'daring', 'jam', 'kedua', 'itu', 'di', 'jam', 'mlm']","['ada', 'aku', 'biasa', 'belajar', 'kali', 'sehari', 'jam', 'pertama', 'itu', 'jamnya', 'daring', 'jam', 'kedua', 'itu', 'di', 'jam', 'mlm']","['kali', 'sehari', 'jam', 'jamnya', 'jam', 'jam', 'mlm']","['kali', 'hari', 'jam', 'jam', 'jam', 'jam', 'mlm']",1
mandi pagi waktu sekolah daring hukumnya,"['mandi', 'pagi', 'waktu', 'sekolah', 'daring', 'hukumnya']","['mandi', 'pagi', 'waktu', 'sekolah', 'daring', 'hukumnya']","['mandi', 'pagi', 'hukumnya']","['mandi', 'pagi', 'hukum']",1
guru gue pas kelas hamil jadi jarang ngajar eh pas daring hamil lagi jadi ga belajar belajar anjir,"['guru', 'gue', 'pas', 'kelas', 'hamil', 'jadi', 'jarang', 'ngajar', 'eh', 'pas', 'daring', 'hamil', 'lagi', 'jadi', 'ga', 'belajar', 'belajar', 'anjir']","['guru', 'saya', 'pas', 'kelas', 'hamil', 'jadi', 'jarang', 'mengajar', 'eh', 'pas', 'daring', 'hamil', 'lagi', 'jadi', 'tidak', 'belajar', 'belajar', 'persetan']","['guru', 'pas', 'kelas', 'hamil', 'jarang', 'mengajar', 'eh', 'pas', 'hamil', 'persetan']","['guru', 'pas', 'kelas', 'hamil', 'jarang', 'ajar', 'eh', 'pas', 'hamil', 'persetan']",-1
bismillah semoga rejeki anak untuk sekolah daringrepot bgt klo cuma gantian buat kerja ma sekolah online,"['bismillah', 'semoga', 'rejeki', 'anak', 'untuk', 'sekolah', 'daringrepot', 'bgt', 'klo', 'cuma', 'gantian', 'buat', 'kerja', 'ma', 'sekolah', 'online']","['bismillah', 'semoga', 'rezeki', 'anak', 'untuk', 'sekolah', 'daringrepot', 'sekali', 'kalau', 'cuma', 'gantian', 'buat', 'kerja', 'ma', 'sekolah', 'online']","['bismillah', 'semoga', 'rezeki', 'anak', 'daringrepot', 'gantian', 'kerja', 'ma', 'online']","['bismillah', 'moga', 'rezeki', 'anak', 'daringrepot', 'ganti', 'kerja', 'ma', 'online']",-1
wes sue melu kuliah daring tp mesti ttp lali absen ocw sopo yo aku,"['wes', 'sue', 'melu', 'kuliah', 'daring', 'tp', 'mesti', 'ttp', 'lali', 'absen', 'ocw', 'sopo', 'yo', 'aku']","['udah', 'sue', 'ikut', 'kuliah', 'daring', 'tapi', 'mesti', 'tetap', 'lali', 'absen', 'ocw', 'sopo', 'iya', 'aku']","['udah', 'sue', 'mesti', 'lali', 'absen', 'ocw', 'sopo']","['udah', 'sue', 'mesti', 'lali', 'absen', 'ocw', 'sopo']",1
once again terimakasih bunaa pengen banget punya winpack isinya juga gemes banget yg pasti belom perna punya karena belom bisa beli karena prioritas ku sekolah jadi untuk beli merch gini susah apalagi daring gini mogok uang saku wish me luck rejeki ga kmn,"['once', 'again', 'terimakasih', 'bunaa', 'pengen', 'banget', 'punya', 'winpack', 'isinya', 'juga', 'gemes', 'banget', 'yg', 'pasti', 'belom', 'perna', 'punya', 'karena', 'belom', 'bisa', 'beli', 'karena', 'prioritas', 'ku', 'sekolah', 'jadi', 'untuk', 'beli', 'merch', 'gini', 'susah', 'apalagi', 'daring', 'gini', 'mogok', 'uang', 'saku', 'wish', 'me', 'luck', 'rejeki', 'ga', 'kmn']","['once', 'again', 'terima kasih', 'bunaa', 'ingin', 'sekali', 'punya', 'winpack', 'isinya', 'juga', 'gemes', 'sekali', 'yang', 'pasti', 'belum', 'perna', 'punya', 'karena', 'belum', 'bisa', 'beli', 'karena', 'prioritas', 'ku', 'sekolah', 'jadi', 'untuk', 'beli', 'merch', 'begini', 'susah', 'apalagi', 'daring', 'begini', 'mogok', 'uang', 'saku', 'wish', 'me', 'luck', 'rezeki', 'tidak', 'kemana']","['once', 'again', 'terima kasih', 'bunaa', 'winpack', 'isinya', 'gemes', 'perna', 'beli', 'prioritas', 'ku', 'beli', 'merch', 'susah', 'mogok', 'uang', 'saku', 'wish', 'me', 'luck', 'rezeki', 'kemana']","['once', 'again', 'terima kasih', 'bunaa', 'winpack', 'isi', 'gemes', 'perna', 'beli', 'prioritas', 'ku', 'beli', 'merch', 'susah', 'mogok', 'uang', 'saku', 'wish', 'me', 'luck', 'rezeki', 'mana']",1
setelah paralel ruangan pertemuan daring maka otak perlu dikasih makan selamat rehat siang buat yang hari minggu tetep dipake belajar,"['setelah', 'paralel', 'ruangan', 'pertemuan', 'daring', 'maka', 'otak', 'perlu', 'dikasih', 'makan', 'selamat', 'rehat', 'siang', 'buat', 'yang', 'hari', 'minggu', 'tetep', 'dipake', 'belajar']","['setelah', 'paralel', 'ruangan', 'pertemuan', 'daring', 'maka', 'otak', 'perlu', 'dikasih', 'makan', 'selamat', 'rehat', 'siang', 'buat', 'yang', 'hari', 'minggu', 'tetep', 'dipake', 'belajar']","['paralel', 'ruangan', 'pertemuan', 'otak', 'dikasih', 'makan', 'selamat', 'rehat', 'siang', 'minggu', 'tetep', 'dipake']","['paralel', 'ruang', 'temu', 'otak', 'kasih', 'makan', 'selamat', 'rehat', 'siang', 'minggu', 'tetep', 'dipake']",1
mayoritas masyarakat menilai pembelajaran daring masih korup pembelajaran untuk siswa sd tak efektif karena tidak kondusifnya kegiatan belajar,"['mayoritas', 'masyarakat', 'menilai', 'pembelajaran', 'daring', 'masih', 'korup', 'pembelajaran', 'untuk', 'siswa', 'sd', 'tak', 'efektif', 'karena', 'tidak', 'kondusifnya', 'kegiatan', 'belajar']","['mayoritas', 'masyarakat', 'menilai', 'pembelajaran', 'daring', 'masih', 'korupsi', 'pembelajaran', 'untuk', 'siswa', 'sd', 'tidak', 'efektif', 'karena', 'tidak', 'kondusifnya', 'kegiatan', 'belajar']","['mayoritas', 'masyarakat', 'menilai', 'pembelajaran', 'korupsi', 'pembelajaran', 'siswa', 'sd', 'efektif', 'kondusifnya', 'kegiatan']","['mayoritas', 'masyarakat', 'nilai', 'ajar', 'korupsi', 'ajar', 'siswa', 'sd', 'efektif', 'kondusif', 'giat']",-1
wkwkwkwkkalian temenan jalur daring sekolah yakarna g masukmasuk sekolahapa emg udh ketemu,"['wkwkwkwkkalian', 'temenan', 'jalur', 'daring', 'sekolah', 'yakarna', 'g', 'masukmasuk', 'sekolahapa', 'emg', 'udh', 'ketemu']","['wkwkwkwkkalian', 'temenan', 'jalur', 'daring', 'sekolah', 'yakarna', 'tidak', 'masukmasuk', 'sekolahapa', 'memang', 'sudah', 'ketemu']","['wkwkwkwkkalian', 'temenan', 'jalur', 'yakarna', 'masukmasuk', 'sekolahapa', 'ketemu']","['wkwkwkwkkalian', 'temenan', 'jalur', 'yakarna', 'masukmasuk', 'sekolahapa', 'ketemu']",1
yg bikin aku semangat di pagi hari klo pas sekolah adalah uang jajan tapi berhubung daring ya gk dpt uang jajan ya gk semangat tapi berhubung hari selasa jumat pembinaan olim ke sekolah jadi dapat uang jajan jadi semangat nya pas selasa jumat aja,"['yg', 'bikin', 'aku', 'semangat', 'di', 'pagi', 'hari', 'klo', 'pas', 'sekolah', 'adalah', 'uang', 'jajan', 'tapi', 'berhubung', 'daring', 'ya', 'gk', 'dpt', 'uang', 'jajan', 'ya', 'gk', 'semangat', 'tapi', 'berhubung', 'hari', 'selasa', 'jumat', 'pembinaan', 'olim', 'ke', 'sekolah', 'jadi', 'dapat', 'uang', 'jajan', 'jadi', 'semangat', 'nya', 'pas', 'selasa', 'jumat', 'aja']","['yang', 'membuat', 'aku', 'semangat', 'di', 'pagi', 'hari', 'kalau', 'pas', 'sekolah', 'adalah', 'uang', 'jajan', 'tapi', 'berhubung', 'daring', 'iya', 'tidak', 'dapat', 'uang', 'jajan', 'iya', 'tidak', 'semangat', 'tapi', 'berhubung', 'hari', 'selasa', 'jumat', 'pembinaan', 'olim', 'ke', 'sekolah', 'jadi', 'dapat', 'uang', 'jajan', 'jadi', 'semangat', 'nya', 'pas', 'selasa', 'jumat', 'saja']","['semangat', 'pagi', 'pas', 'uang', 'jajan', 'berhubung', 'uang', 'jajan', 'semangat', 'berhubung', 'selasa', 'jumat', 'pembinaan', 'olim', 'uang', 'jajan', 'semangat', 'nya', 'pas', 'selasa', 'jumat']","['semangat', 'pagi', 'pas', 'uang', 'jajan', 'hubung', 'uang', 'jajan', 'semangat', 'hubung', 'selasa', 'jumat', 'bina', 'olim', 'uang', 'jajan', 'semangat', 'nya', 'pas', 'selasa', 'jumat']",1
abg jaman sekerang masih sekolahkuliah capek belajar pengen nikahtugas daring lu noh kerjain dulu nikah mulu pikiran lu,"['abg', 'jaman', 'sekerang', 'masih', 'sekolahkuliah', 'capek', 'belajar', 'pengen', 'nikahtugas', 'daring', 'lu', 'noh', 'kerjain', 'dulu', 'nikah', 'mulu', 'pikiran', 'lu']","['abg', 'jaman', 'sekerang', 'masih', 'sekolah kuliah', 'lelah', 'belajar', 'ingin', 'nikahtugas', 'daring', 'kamu', 'noh', 'kerjain', 'dulu', 'nikah', 'melulu', 'pikiran', 'kamu']","['abg', 'jaman', 'sekerang', 'sekolah kuliah', 'lelah', 'nikahtugas', 'noh', 'kerjain', 'nikah', 'melulu', 'pikiran']","['abg', 'jaman', 'kerang', 'sekolah kuliah', 'lelah', 'nikahtugas', 'noh', 'kerjain', 'nikah', 'melulu', 'pikir']",-1
yo paham mek gara kuliah daring iki kadang dosen ono sing gur ngekei tugas tok gatau nerangne babar blas kadang aku yo mek absen tok terus cabut,"['yo', 'paham', 'mek', 'gara', 'kuliah', 'daring', 'iki', 'kadang', 'dosen', 'ono', 'sing', 'gur', 'ngekei', 'tugas', 'tok', 'gatau', 'nerangne', 'babar', 'blas', 'kadang', 'aku', 'yo', 'mek', 'absen', 'tok', 'terus', 'cabut']","['iya', 'paham', 'mek', 'gara', 'kuliah', 'daring', 'ini', 'kadang', 'dosen', 'ono', 'sing', 'gur', 'ngekei', 'tugas', 'tok', 'tidak tahu', 'nerangne', 'babar', 'blas', 'kadang', 'aku', 'iya', 'mek', 'absen', 'tok', 'terus', 'pergi']","['paham', 'mek', 'gara', 'kadang', 'dosen', 'ono', 'sing', 'gur', 'ngekei', 'tugas', 'tok', 'tidak tahu', 'nerangne', 'babar', 'blas', 'kadang', 'mek', 'absen', 'tok', 'pergi']","['paham', 'mek', 'gara', 'kadang', 'dosen', 'ono', 'sing', 'gur', 'ngekei', 'tugas', 'tok', 'tidak tahu', 'nerangne', 'babar', 'blas', 'kadang', 'mek', 'absen', 'tok', 'pergi']",1
