Cleaning,Tokenizing,Normalization,Stopword_Removal,Stemming,Sentimen
anakanak hebat umi yang syantik dan ganteng soleh dan solehah walau ada jarak untuk belajar daring tapi umi tetap dekat di hati semangat ya tri astuti spd,"['anakanak', 'hebat', 'umi', 'yang', 'syantik', 'dan', 'ganteng', 'soleh', 'dan', 'solehah', 'walau', 'ada', 'jarak', 'untuk', 'belajar', 'daring', 'tapi', 'umi', 'tetap', 'dekat', 'di', 'hati', 'semangat', 'ya', 'tri', 'astuti', 'spd']","['anak anak', 'hebat', 'umi', 'yang', 'syantik', 'dan', 'ganteng', 'soleh', 'dan', 'solehah', 'walau', 'ada', 'jarak', 'untuk', 'belajar', 'daring', 'tapi', 'umi', 'tetap', 'dekat', 'di', 'hati', 'semangat', 'iya', 'tri', 'astuti', 'sepeda']","['anak anak', 'hebat', 'umi', 'syantik', 'ganteng', 'soleh', 'solehah', 'jarak', 'umi', 'hati', 'semangat', 'tri', 'astuti', 'sepeda']","['anak anak', 'hebat', 'umi', 'syantik', 'ganteng', 'soleh', 'solehah', 'jarak', 'umi', 'hati', 'semangat', 'tri', 'astuti', 'sepeda']",1
ini ga ada apa pihak sekolah yg inisiatif nyediain konseling psikolog buat orang tua yg stres ngadepin anak sekolah daring berbulan eh iya ya duitnya wkwk,"['ini', 'ga', 'ada', 'apa', 'pihak', 'sekolah', 'yg', 'inisiatif', 'nyediain', 'konseling', 'psikolog', 'buat', 'orang', 'tua', 'yg', 'stres', 'ngadepin', 'anak', 'sekolah', 'daring', 'berbulan', 'eh', 'iya', 'ya', 'duitnya', 'wkwk']","['ini', 'tidak', 'ada', 'apa', 'pihak', 'sekolah', 'yang', 'inisiatif', 'nyediain', 'konseling', 'psikolog', 'buat', 'orang', 'tua', 'yang', 'stres', 'ngadepin', 'anak', 'sekolah', 'daring', 'berbulan', 'eh', 'iya', 'iya', 'duitnya', 'tertawa']","['inisiatif', 'nyediain', 'konseling', 'psikolog', 'orang', 'tua', 'stres', 'ngadepin', 'anak', 'berbulan', 'eh', 'duitnya', 'tertawa']","['inisiatif', 'nyediain', 'konseling', 'psikolog', 'orang', 'tua', 'stres', 'ngadepin', 'anak', 'bulan', 'eh', 'duit', 'tertawa']",1
prefer offline soalnya ada yg jelasin materinya jelas terjadwalnya gak kyak dirumah soalnya kecampur sama jadwal organisasi juga kalau sekolah bisalah diatur mana organisasi luar sekolah eventnya banyak aku klo daring gbisa fokus proposal lah lpj lah,"['prefer', 'offline', 'soalnya', 'ada', 'yg', 'jelasin', 'materinya', 'jelas', 'terjadwalnya', 'gak', 'kyak', 'dirumah', 'soalnya', 'kecampur', 'sama', 'jadwal', 'organisasi', 'juga', 'kalau', 'sekolah', 'bisalah', 'diatur', 'mana', 'organisasi', 'luar', 'sekolah', 'eventnya', 'banyak', 'aku', 'klo', 'daring', 'gbisa', 'fokus', 'proposal', 'lah', 'lpj', 'lah']","['prefer', 'offline', 'soalnya', 'ada', 'yang', 'jelasin', 'materinya', 'jelas', 'terjadwalnya', 'tidak', 'kyak', 'dirumah', 'soalnya', 'kecampur', 'sama', 'jadwal', 'organisasi', 'juga', 'kalau', 'sekolah', 'bisalah', 'diatur', 'mana', 'organisasi', 'luar', 'sekolah', 'eventnya', 'banyak', 'aku', 'kalau', 'daring', 'gbisa', 'fokus', 'proposal', 'lah', 'lpj', 'lah']","['prefer', 'offline', 'jelasin', 'materinya', 'terjadwalnya', 'kyak', 'dirumah', 'kecampur', 'jadwal', 'organisasi', 'bisalah', 'diatur', 'organisasi', 'eventnya', 'gbisa', 'fokus', 'proposal', 'lpj']","['prefer', 'offline', 'jelasin', 'materi', 'jadwal', 'kyak', 'rumah', 'campur', 'jadwal', 'organisasi', 'bisa', 'atur', 'organisasi', 'eventnya', 'gbisa', 'fokus', 'proposal', 'lpj']",1
sejauh ini belom ngerasain bener bener sih rasa serem nya kuliah kek apa karna masih sem awal dan daring tapi di awal ngerasain bgtt yang namanya culture shock sama perbedaan sma dulu tapi jadi byk belajar dari ituuu let it floww semua juga berproses,"['sejauh', 'ini', 'belom', 'ngerasain', 'bener', 'bener', 'sih', 'rasa', 'serem', 'nya', 'kuliah', 'kek', 'apa', 'karna', 'masih', 'sem', 'awal', 'dan', 'daring', 'tapi', 'di', 'awal', 'ngerasain', 'bgtt', 'yang', 'namanya', 'culture', 'shock', 'sama', 'perbedaan', 'sma', 'dulu', 'tapi', 'jadi', 'byk', 'belajar', 'dari', 'ituuu', 'let', 'it', 'floww', 'semua', 'juga', 'berproses']","['sejauh', 'ini', 'belum', 'ngerasain', 'benar', 'benar', 'sih', 'rasa', 'serem', 'nya', 'kuliah', 'seperti', 'apa', 'karena', 'masih', 'sem', 'awal', 'dan', 'daring', 'tapi', 'di', 'awal', 'ngerasain', 'bgtt', 'yang', 'namanya', 'culture', 'shock', 'sama', 'perbedaan', 'sama', 'dulu', 'tapi', 'jadi', 'banyak', 'belajar', 'dari', 'ituuu', 'let', 'it', 'floww', 'semua', 'juga', 'berproses']","['ngerasain', 'sih', 'serem', 'nya', 'sem', 'ngerasain', 'bgtt', 'namanya', 'culture', 'shock', 'perbedaan', 'ituuu', 'let', 'it', 'floww', 'berproses']","['ngerasain', 'sih', 'rem', 'nya', 'sem', 'ngerasain', 'bgtt', 'nama', 'culture', 'shock', 'beda', 'ituuu', 'let', 'it', 'floww', 'proses']",1
iya beb kmu jg semangatt gimana kuliah nya masih daring kah,"['iya', 'beb', 'kmu', 'jg', 'semangatt', 'gimana', 'kuliah', 'nya', 'masih', 'daring', 'kah']","['iya', 'sayang', 'kamu', 'juga', 'semangatt', 'bagaimana', 'kuliah', 'nya', 'masih', 'daring', 'kah']","['sayang', 'semangatt', 'nya', 'kah']","['sayang', 'semangatt', 'nya', 'kah']",1
mau coba ahh nanti awal bulan x ayen up belajar jam diluar dari daring,"['mau', 'coba', 'ahh', 'nanti', 'awal', 'bulan', 'x', 'ayen', 'up', 'belajar', 'jam', 'diluar', 'dari', 'daring']","['mau', 'coba', 'ahh', 'nanti', 'awal', 'bulan', 'x', 'ayen', 'up', 'belajar', 'jam', 'diluar', 'dari', 'daring']","['coba', 'ahh', 'x', 'ayen', 'up', 'jam', 'diluar']","['coba', 'ahh', 'x', 'ayen', 'up', 'jam', 'luar']",1
yang lagi daring kuliah kerja semangat semuanya i vote for at,"['yang', 'lagi', 'daring', 'kuliah', 'kerja', 'semangat', 'semuanya', 'i', 'vote', 'for', 'at']","['yang', 'lagi', 'daring', 'kuliah', 'kerja', 'semangat', 'semuanya', 'i', 'pilih', 'untuk', 'at']","['kerja', 'semangat', 'i', 'pilih', 'at']","['kerja', 'semangat', 'i', 'pilih', 'at']",1
pembelajaran tatap muka masih terbatas kok orang tua yang tidak memberikan izin anak untuk ke sekolah masih boleh daring,"['pembelajaran', 'tatap', 'muka', 'masih', 'terbatas', 'kok', 'orang', 'tua', 'yang', 'tidak', 'memberikan', 'izin', 'anak', 'untuk', 'ke', 'sekolah', 'masih', 'boleh', 'daring']","['pembelajaran', 'tatap', 'muka', 'masih', 'terbatas', 'kok', 'orang', 'tua', 'yang', 'tidak', 'memberikan', 'izin', 'anak', 'untuk', 'ke', 'sekolah', 'masih', 'boleh', 'daring']","['pembelajaran', 'tatap', 'muka', 'terbatas', 'orang', 'tua', 'izin', 'anak']","['ajar', 'tatap', 'muka', 'batas', 'orang', 'tua', 'izin', 'anak']",-1
wahhh keren kalau buat guru yg membutuhkan hp tuk daring dg murid nya boleh gag mom saya sangat membutuhkan sekolah saya masih daring tatap muka bagi mereka yg ujian saja tu pun bergilir semangat pendidikan indonesia semangat hal baikbaik seperti sampean,"['wahhh', 'keren', 'kalau', 'buat', 'guru', 'yg', 'membutuhkan', 'hp', 'tuk', 'daring', 'dg', 'murid', 'nya', 'boleh', 'gag', 'mom', 'saya', 'sangat', 'membutuhkan', 'sekolah', 'saya', 'masih', 'daring', 'tatap', 'muka', 'bagi', 'mereka', 'yg', 'ujian', 'saja', 'tu', 'pun', 'bergilir', 'semangat', 'pendidikan', 'indonesia', 'semangat', 'hal', 'baikbaik', 'seperti', 'sampean']","['wahhh', 'keren', 'kalau', 'buat', 'guru', 'yang', 'membutuhkan', 'hp', 'untuk', 'daring', 'dengan', 'murid', 'nya', 'boleh', 'tidak', 'ibu', 'saya', 'sangat', 'membutuhkan', 'sekolah', 'saya', 'masih', 'daring', 'tatap', 'muka', 'bagi', 'mereka', 'yang', 'ujian', 'saja', 'itu', 'juga', 'bergilir', 'semangat', 'pendidikan', 'indonesia', 'semangat', 'hal', 'baikbaik', 'seperti', 'sampean']","['wahhh', 'keren', 'guru', 'membutuhkan', 'hp', 'murid', 'nya', 'membutuhkan', 'tatap', 'muka', 'ujian', 'bergilir', 'semangat', 'pendidikan', 'indonesia', 'semangat', 'baikbaik', 'sampean']","['wahhh', 'keren', 'guru', 'butuh', 'hp', 'murid', 'nya', 'butuh', 'tatap', 'muka', 'uji', 'gilir', 'semangat', 'didik', 'indonesia', 'semangat', 'baikbaik', 'sampean']",1
mau mpe kpn ga sekolah toh anak juga maen keluar rumah kl ga skolah keburu bego anak nya srh sekolah daring terus,"['mau', 'mpe', 'kpn', 'ga', 'sekolah', 'toh', 'anak', 'juga', 'maen', 'keluar', 'rumah', 'kl', 'ga', 'skolah', 'keburu', 'bego', 'anak', 'nya', 'srh', 'sekolah', 'daring', 'terus']","['mau', 'sampai', 'kapan', 'tidak', 'sekolah', 'toh', 'anak', 'juga', 'main', 'keluar', 'rumah', 'kalau', 'tidak', 'skolah', 'terlanjur', 'bodoh', 'anak', 'nya', 'srh', 'sekolah', 'daring', 'terus']","['anak', 'main', 'rumah', 'skolah', 'terlanjur', 'bodoh', 'anak', 'nya', 'srh']","['anak', 'main', 'rumah', 'skolah', 'lanjur', 'bodoh', 'anak', 'nya', 'srh']",-1
meanwhile eug kenaikan kelas kemarin pengen bgt offline karena jujur nyiksa bgt daring apalagi ada guru yang ga ngeliat keadaan dari sudut pandang siswa materimateri juga paham kagek tapi tetep capek sekolah online,"['meanwhile', 'eug', 'kenaikan', 'kelas', 'kemarin', 'pengen', 'bgt', 'offline', 'karena', 'jujur', 'nyiksa', 'bgt', 'daring', 'apalagi', 'ada', 'guru', 'yang', 'ga', 'ngeliat', 'keadaan', 'dari', 'sudut', 'pandang', 'siswa', 'materimateri', 'juga', 'paham', 'kagek', 'tapi', 'tetep', 'capek', 'sekolah', 'online']","['meanwhile', 'eug', 'kenaikan', 'kelas', 'kemarin', 'ingin', 'sekali', 'offline', 'karena', 'jujur', 'nyiksa', 'sekali', 'daring', 'apalagi', 'ada', 'guru', 'yang', 'tidak', 'melihat', 'keadaan', 'dari', 'sudut', 'pandang', 'siswa', 'materimateri', 'juga', 'paham', 'kagek', 'tapi', 'tetep', 'lelah', 'sekolah', 'online']","['meanwhile', 'eug', 'kenaikan', 'kelas', 'kemarin', 'offline', 'jujur', 'nyiksa', 'guru', 'sudut', 'pandang', 'siswa', 'materimateri', 'paham', 'kagek', 'tetep', 'lelah', 'online']","['meanwhile', 'eug', 'naik', 'kelas', 'kemarin', 'offline', 'jujur', 'nyiksa', 'guru', 'sudut', 'pandang', 'siswa', 'materimateri', 'paham', 'kagek', 'tetep', 'lelah', 'online']",-1
sekolah offline gurusekarang keluarkan catatan kalian saat pembelajaran daring me,"['sekolah', 'offline', 'gurusekarang', 'keluarkan', 'catatan', 'kalian', 'saat', 'pembelajaran', 'daring', 'me']","['sekolah', 'offline', 'gurusekarang', 'keluarkan', 'catatan', 'kalian', 'saat', 'pembelajaran', 'daring', 'me']","['offline', 'gurusekarang', 'keluarkan', 'catatan', 'pembelajaran', 'me']","['offline', 'gurusekarang', 'keluar', 'catat', 'ajar', 'me']",-1
halo kak maaf mau tanya ini harus pake provider telkomsel dulu ya soalnya pertanyaannya berbasis keadaan kuliah daring sekarang s,"['halo', 'kak', 'maaf', 'mau', 'tanya', 'ini', 'harus', 'pake', 'provider', 'telkomsel', 'dulu', 'ya', 'soalnya', 'pertanyaannya', 'berbasis', 'keadaan', 'kuliah', 'daring', 'sekarang', 's']","['halo', 'kak', 'maaf', 'mau', 'tanya', 'ini', 'harus', 'pakai', 'provider', 'telkomsel', 'dulu', 'iya', 'soalnya', 'pertanyaannya', 'berbasis', 'keadaan', 'kuliah', 'daring', 'sekarang', 's']","['halo', 'kak', 'maaf', 'pakai', 'provider', 'telkomsel', 'pertanyaannya', 'berbasis', 's']","['halo', 'kak', 'maaf', 'pakai', 'provider', 'telkomsel', 'tanya', 'bas', 's']",-1
terimakasih kak terimakasih kak,"['terimakasih', 'kak', 'terimakasih', 'kak']","['terima kasih', 'kak', 'terima kasih', 'kak']","['terima kasih', 'kak', 'terima kasih', 'kak']","['terima kasih', 'kak', 'terima kasih', 'kak']",1
enak banget sambat disini gaada siapa siapa udah berapa kali mewek gue gara gara ngadepin kuliah daring kaya ini gue kuliah psikologi takutnya gue malah jadi pasiennya,"['enak', 'banget', 'sambat', 'disini', 'gaada', 'siapa', 'siapa', 'udah', 'berapa', 'kali', 'mewek', 'gue', 'gara', 'gara', 'ngadepin', 'kuliah', 'daring', 'kaya', 'ini', 'gue', 'kuliah', 'psikologi', 'takutnya', 'gue', 'malah', 'jadi', 'pasiennya']","['enak', 'sekali', 'sambat', 'disini', 'tidak ada uang', 'siapa', 'siapa', 'sudah', 'berapa', 'kali', 'mewek', 'saya', 'gara', 'gara', 'ngadepin', 'kuliah', 'daring', 'kaya', 'ini', 'saya', 'kuliah', 'psikologi', 'takutnya', 'saya', 'bahkan', 'jadi', 'pasiennya']","['enak', 'sambat', 'tidak ada uang', 'kali', 'mewek', 'gara', 'gara', 'ngadepin', 'kaya', 'psikologi', 'takutnya', 'pasiennya']","['enak', 'sambat', 'tidak ada uang', 'kali', 'mewek', 'gara', 'gara', 'ngadepin', 'kaya', 'psikologi', 'takut', 'pasien']",1
stress gue nya stress yang ada kayak ditagih utang healing kagak stress iya gue kuliah gue ngejar utbk lagi gue harus kerjain tugas gue harus daring gue harus belajar utbk gue harus ngobrol juga sama keluarga better aku dapet kayak gini ditunggu kak kelanjutannya,"['stress', 'gue', 'nya', 'stress', 'yang', 'ada', 'kayak', 'ditagih', 'utang', 'healing', 'kagak', 'stress', 'iya', 'gue', 'kuliah', 'gue', 'ngejar', 'utbk', 'lagi', 'gue', 'harus', 'kerjain', 'tugas', 'gue', 'harus', 'daring', 'gue', 'harus', 'belajar', 'utbk', 'gue', 'harus', 'ngobrol', 'juga', 'sama', 'keluarga', 'better', 'aku', 'dapet', 'kayak', 'gini', 'ditunggu', 'kak', 'kelanjutannya']","['stres', 'saya', 'nya', 'stres', 'yang', 'ada', 'seperti', 'ditagih', 'hutang', 'healing', 'tidak', 'stres', 'iya', 'saya', 'kuliah', 'saya', 'mengejar', 'utbk', 'lagi', 'saya', 'harus', 'kerjain', 'tugas', 'saya', 'harus', 'daring', 'saya', 'harus', 'belajar', 'utbk', 'saya', 'harus', 'ngobrol', 'juga', 'sama', 'keluarga', 'better', 'aku', 'dapat', 'seperti', 'begini', 'ditunggu', 'kak', 'kelanjutannya']","['stres', 'nya', 'stres', 'ditagih', 'hutang', 'healing', 'stres', 'mengejar', 'utbk', 'kerjain', 'tugas', 'utbk', 'ngobrol', 'keluarga', 'better', 'ditunggu', 'kak', 'kelanjutannya']","['stres', 'nya', 'stres', 'tagih', 'hutang', 'healing', 'stres', 'kejar', 'utbk', 'kerjain', 'tugas', 'utbk', 'ngobrol', 'keluarga', 'better', 'tunggu', 'kak', 'lanjut']",-1
sejak sekolah daring pemahaman mikay thdp pelajaran udah jauh berbeda soal makan pun lebih terjaga sampe kepikiran kalo beneran sekolah mulai offline bisa ga ya mikay tetep belajar online dan ttp dapat sylabusnya,"['sejak', 'sekolah', 'daring', 'pemahaman', 'mikay', 'thdp', 'pelajaran', 'udah', 'jauh', 'berbeda', 'soal', 'makan', 'pun', 'lebih', 'terjaga', 'sampe', 'kepikiran', 'kalo', 'beneran', 'sekolah', 'mulai', 'offline', 'bisa', 'ga', 'ya', 'mikay', 'tetep', 'belajar', 'online', 'dan', 'ttp', 'dapat', 'sylabusnya']","['sejak', 'sekolah', 'daring', 'pemahaman', 'mikay', 'thdp', 'pelajaran', 'sudah', 'jauh', 'berbeda', 'soal', 'makan', 'juga', 'lebih', 'terjaga', 'sampai', 'terpikirkan', 'kalau', 'beneran', 'sekolah', 'mulai', 'offline', 'bisa', 'tidak', 'iya', 'mikay', 'tetep', 'belajar', 'online', 'dan', 'tetap', 'dapat', 'sylabusnya']","['pemahaman', 'mikay', 'thdp', 'pelajaran', 'berbeda', 'makan', 'terjaga', 'terpikirkan', 'beneran', 'offline', 'mikay', 'tetep', 'online', 'sylabusnya']","['paham', 'mikay', 'thdp', 'ajar', 'beda', 'makan', 'jaga', 'pikir', 'beneran', 'offline', 'mikay', 'tetep', 'online', 'sylabusnya']",-1
masuk akal sih angka pernikahan usia dini naik selama pendemi kekerasan terhadap anak juga ditambah lagi gk semua anak bisa cepet nangkep dgn metode belajar daring malahan banyak keluhan anak gk paham materi ortu pusing ngajarin akhirnya ilmu nya ngga dapet,"['masuk', 'akal', 'sih', 'angka', 'pernikahan', 'usia', 'dini', 'naik', 'selama', 'pendemi', 'kekerasan', 'terhadap', 'anak', 'juga', 'ditambah', 'lagi', 'gk', 'semua', 'anak', 'bisa', 'cepet', 'nangkep', 'dgn', 'metode', 'belajar', 'daring', 'malahan', 'banyak', 'keluhan', 'anak', 'gk', 'paham', 'materi', 'ortu', 'pusing', 'ngajarin', 'akhirnya', 'ilmu', 'nya', 'ngga', 'dapet']","['masuk', 'akal', 'sih', 'angka', 'pernikahan', 'usia', 'dini', 'naik', 'selama', 'pendemi', 'kekerasan', 'terhadap', 'anak', 'juga', 'ditambah', 'lagi', 'tidak', 'semua', 'anak', 'bisa', 'cepat', 'nangkep', 'dengan', 'metode', 'belajar', 'daring', 'malahan', 'banyak', 'keluhan', 'anak', 'tidak', 'paham', 'materi', 'orang tua', 'pusing', 'mengajari', 'akhirnya', 'ilmu', 'nya', 'tidak', 'dapat']","['masuk', 'akal', 'sih', 'angka', 'pernikahan', 'usia', 'pendemi', 'kekerasan', 'anak', 'ditambah', 'anak', 'cepat', 'nangkep', 'metode', 'keluhan', 'anak', 'paham', 'materi', 'orang tua', 'pusing', 'mengajari', 'ilmu', 'nya']","['masuk', 'akal', 'sih', 'angka', 'nikah', 'usia', 'demi', 'keras', 'anak', 'tambah', 'anak', 'cepat', 'nangkep', 'metode', 'keluh', 'anak', 'paham', 'materi', 'orang tua', 'pusing', 'ajar', 'ilmu', 'nya']",-1
kuliah daring bersama prof yashiro menggembirakan mengasyikan,"['kuliah', 'daring', 'bersama', 'prof', 'yashiro', 'menggembirakan', 'mengasyikan']","['kuliah', 'daring', 'bersama', 'prof', 'yashiro', 'menggembirakan', 'mengasyikan']","['prof', 'yashiro', 'menggembirakan', 'mengasyikan']","['prof', 'yashiro', 'gembira', 'asyik']",1
adek gua sekolah daring gini aja masi salah seragam anjir,"['adek', 'gua', 'sekolah', 'daring', 'gini', 'aja', 'masi', 'salah', 'seragam', 'anjir']","['adek', 'saya', 'sekolah', 'daring', 'begini', 'saja', 'masih', 'salah', 'seragam', 'persetan']","['adek', 'salah', 'seragam', 'persetan']","['adek', 'salah', 'seragam', 'persetan']",-1
hello april halo sobat teknik cepet banget yaa sekarang udah bulan april aja gimana nih kabarnya setelah lebih dari setahun kuliah daring pasti udah pada kangen tementemennya kan yaa walaupun sistem daring masih lanjut jangan padamkan semangatmu okeyy,"['hello', 'april', 'halo', 'sobat', 'teknik', 'cepet', 'banget', 'yaa', 'sekarang', 'udah', 'bulan', 'april', 'aja', 'gimana', 'nih', 'kabarnya', 'setelah', 'lebih', 'dari', 'setahun', 'kuliah', 'daring', 'pasti', 'udah', 'pada', 'kangen', 'tementemennya', 'kan', 'yaa', 'walaupun', 'sistem', 'daring', 'masih', 'lanjut', 'jangan', 'padamkan', 'semangatmu', 'okeyy']","['hello', 'april', 'halo', 'sobat', 'teknik', 'cepat', 'sekali', 'iya', 'sekarang', 'sudah', 'bulan', 'april', 'saja', 'bagaimana', 'ini', 'kabarnya', 'setelah', 'lebih', 'dari', 'setahun', 'kuliah', 'daring', 'pasti', 'sudah', 'pada', 'kangen', 'tementemennya', 'kan', 'iya', 'walaupun', 'sistem', 'daring', 'masih', 'lanjut', 'jangan', 'padamkan', 'semangatmu', 'okeyy']","['hello', 'april', 'halo', 'sobat', 'teknik', 'cepat', 'april', 'kabarnya', 'setahun', 'kangen', 'tementemennya', 'sistem', 'padamkan', 'semangatmu', 'okeyy']","['hello', 'april', 'halo', 'sobat', 'teknik', 'cepat', 'april', 'kabar', 'tahun', 'kangen', 'tementemennya', 'sistem', 'padam', 'semangat', 'okeyy']",1
waduh ketikannya serem ketawa aja lah soalnya tau adeknya masih bocil mainnya selangkangan paling umur lt th kasian sih ortu lo yg punya anak ga punya otak dan moral belajar aja dek daring yg bener bukan malah rebahan bacot ga jls d twitter,"['waduh', 'ketikannya', 'serem', 'ketawa', 'aja', 'lah', 'soalnya', 'tau', 'adeknya', 'masih', 'bocil', 'mainnya', 'selangkangan', 'paling', 'umur', 'lt', 'th', 'kasian', 'sih', 'ortu', 'lo', 'yg', 'punya', 'anak', 'ga', 'punya', 'otak', 'dan', 'moral', 'belajar', 'aja', 'dek', 'daring', 'yg', 'bener', 'bukan', 'malah', 'rebahan', 'bacot', 'ga', 'jls', 'd', 'twitter']","['waduh', 'ketikannya', 'serem', 'ketawa', 'saja', 'lah', 'soalnya', 'tahu', 'adeknya', 'masih', 'anak kecil', 'mainnya', 'selangkangan', 'paling', 'umur', 'lt', 'th', 'kasihan', 'sih', 'orang tua', 'kamu', 'yang', 'punya', 'anak', 'tidak', 'punya', 'otak', 'dan', 'moral', 'belajar', 'saja', 'adik', 'daring', 'yang', 'benar', 'bukan', 'bahkan', 'tiduran', 'banyak bicara', 'tidak', 'jls', 'di', 'twitter']","['ketikannya', 'serem', 'ketawa', 'adeknya', 'anak kecil', 'mainnya', 'selangkangan', 'umur', 'lt', 'th', 'kasihan', 'sih', 'orang tua', 'anak', 'otak', 'moral', 'adik', 'tiduran', 'banyak bicara', 'jls', 'twitter']","['keti', 'rem', 'ketawa', 'adeknya', 'anak kecil', 'main', 'selangkang', 'umur', 'lt', 'th', 'kasihan', 'sih', 'orang tua', 'anak', 'otak', 'moral', 'adik', 'tidur', 'banyak bicara', 'jls', 'twitter']",1
aku kls tp sumpah aku ngerasa ga semangat lagi sejak daringnilai ku juga banyak yg turunrangking aku turun gara gara ga semangat sekolah daringsemoga nanti kelas sekolah tatap mukaaku pengen banget masuk snmdoain aku yaa,"['aku', 'kls', 'tp', 'sumpah', 'aku', 'ngerasa', 'ga', 'semangat', 'lagi', 'sejak', 'daringnilai', 'ku', 'juga', 'banyak', 'yg', 'turunrangking', 'aku', 'turun', 'gara', 'gara', 'ga', 'semangat', 'sekolah', 'daringsemoga', 'nanti', 'kelas', 'sekolah', 'tatap', 'mukaaku', 'pengen', 'banget', 'masuk', 'snmdoain', 'aku', 'yaa']","['aku', 'kelas', 'tapi', 'sumpah', 'aku', 'merasa', 'tidak', 'semangat', 'lagi', 'sejak', 'daring nilai', 'ku', 'juga', 'banyak', 'yang', 'turunrangking', 'aku', 'turun', 'gara', 'gara', 'tidak', 'semangat', 'sekolah', 'daring semoga', 'nanti', 'kelas', 'sekolah', 'tatap', 'mukaaku', 'ingin', 'sekali', 'masuk', 'snmdoain', 'aku', 'iya']","['kelas', 'sumpah', 'semangat', 'daring nilai', 'ku', 'turunrangking', 'turun', 'gara', 'gara', 'semangat', 'daring semoga', 'kelas', 'tatap', 'mukaaku', 'masuk', 'snmdoain']","['kelas', 'sumpah', 'semangat', 'daring nilai', 'ku', 'turunrangking', 'turun', 'gara', 'gara', 'semangat', 'daring moga', 'kelas', 'tatap', 'mukaaku', 'masuk', 'snmdoain']",1
kakak kakak yang masih sekolah atau kuliah bantu isi dan share dong saya butuh pendapat pelajar mengenai metode pembelajaran online atau daring selama sekolahkuliah di masa pandemi ini untuk keperluan ta saya makasih sebelumnya,"['kakak', 'kakak', 'yang', 'masih', 'sekolah', 'atau', 'kuliah', 'bantu', 'isi', 'dan', 'share', 'dong', 'saya', 'butuh', 'pendapat', 'pelajar', 'mengenai', 'metode', 'pembelajaran', 'online', 'atau', 'daring', 'selama', 'sekolahkuliah', 'di', 'masa', 'pandemi', 'ini', 'untuk', 'keperluan', 'ta', 'saya', 'makasih', 'sebelumnya']","['kakak', 'kakak', 'yang', 'masih', 'sekolah', 'atau', 'kuliah', 'bantu', 'isi', 'dan', 'share', 'dong', 'saya', 'butuh', 'pendapat', 'pelajar', 'mengenai', 'metode', 'pembelajaran', 'online', 'atau', 'daring', 'selama', 'sekolah kuliah', 'di', 'masa', 'pandemi', 'ini', 'untuk', 'keperluan', 'ta', 'saya', 'terima kasih', 'sebelumnya']","['kakak', 'kakak', 'bantu', 'isi', 'share', 'butuh', 'pendapat', 'pelajar', 'metode', 'pembelajaran', 'online', 'sekolah kuliah', 'pandemi', 'keperluan', 'ta', 'terima kasih']","['kakak', 'kakak', 'bantu', 'isi', 'share', 'butuh', 'dapat', 'ajar', 'metode', 'ajar', 'online', 'sekolah kuliah', 'pandemi', 'perlu', 'ta', 'terima kasih']",1
